ac_year,state_code,state_name,district_code,district_name,block_code,block_name,sch_category_id,category_name,sch_mgmt_id,sch_mgmt_name,loc_name,caste_id,pre_primary_boys,pre_primary_girls,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls,caste_name
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,13,8,6,9,9,4,0,0,0,0,0,0,0,0,4,8,8,9,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,9,12,2,1,5,5,0,0,0,0,0,0,0,0,7,7,3,4,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Urban,3,0,1,3,2,1,2,1,0,0,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,3,29,24,6,8,9,6,1,0,0,0,0,0,0,0,9,11,3,3,1,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,3,2,6,2,0,1,1,2,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),8,Unrecognized,Rural,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),92,Kendriya Vidyalaya / Central School,Urban,3,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,6,SS (I-X),1,Department of Education,Rural,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),1,Department of Education,Urban,3,2,3,2,1,5,0,0,0,0,0,0,0,0,0,3,4,2,6,6,8,7,10,12,3,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,53,31,27,24,30,27,24,35,42,38,30,16,0,0,20,19,21,18,23,26,35,41,32,21,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,2,7,0,4,5,4,1,3,2,5,1,2,0,0,2,4,1,2,2,0,1,3,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,7,6,8,7,4,15,8,9,7,8,1,1,0,0,9,5,13,7,4,6,8,11,2,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,0,0,19,12,17,24,28,34,29,27,22,26,0,0,11,18,25,23,19,24,30,26,25,19,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,10,12,10,2,10,11,9,10,7,4,5,1,0,0,6,6,11,6,9,11,10,4,5,5,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,3,0,0,12,10,9,13,13,11,11,22,18,11,0,0,14,9,7,11,8,14,19,12,17,12,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,6,SS (I-X),8,Unrecognized,Rural,3,0,0,1,2,2,3,1,2,1,2,2,0,0,0,1,1,2,3,1,2,2,1,2,2,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,0,0,0,0,0,0,85,128,127,155,88,40,0,0,0,0,0,0,73,117,146,158,86,61,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,0,0,0,0,0,0,37,32,58,56,16,7,0,0,0,0,0,0,32,60,43,60,15,8,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,0,0,0,0,0,0,37,42,33,45,16,19,0,0,0,0,0,0,26,46,33,29,17,17,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,0,0,0,0,0,0,20,22,15,27,8,14,0,0,0,0,0,0,12,21,17,14,8,13,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,0,0,0,0,0,0,53,77,63,69,61,39,0,0,0,0,0,0,50,70,78,87,52,42,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,3,0,0,0,0,0,0,5,11,13,9,13,8,0,0,0,0,0,0,14,15,15,20,19,12,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,2,1,1,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,7,SS (VI-X),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),92,Kendriya Vidyalaya / Central School,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,2,UPS (I-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,2,UPS (I-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,2,UPS (I-VIII),1,Department of Education,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,18,20,6,5,16,14,16,18,10,0,0,0,0,0,13,7,11,13,13,18,8,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,0,8,3,4,3,1,4,1,0,4,0,0,0,0,2,3,1,3,4,0,0,6,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,11,7,6,2,2,2,4,0,1,0,0,0,0,0,1,2,2,1,3,3,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,3,4,2,2,1,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,4,UPS (VI-VIII),1,Department of Education,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,4,UPS (VI-VIII),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,4,UPS (VI-VIII),8,Unrecognized,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,3,HSS (I-XII),4,Government Aided,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,4,5,3,0,0,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,4,21,33,12,8,5,6,8,14,5,0,0,0,0,0,6,8,12,10,9,10,5,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,4,0,0,4,7,2,5,5,6,10,11,10,19,10,7,4,0,8,4,4,15,13,7,11,9,4,5,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,4,0,0,7,7,5,7,18,20,9,11,10,10,29,12,23,32,44,42,53,60,43,40,31,32,64,44,OBC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,4,0,2,2,0,5,5,2,6,3,2,7,2,1,0,1,4,0,1,1,2,4,4,0,1,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,20,37,44,41,98,100,75,95,0,0,0,0,28,26,54,52,104,83,80,97,OBC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,31,43,65,81,94,76,45,68,0,0,0,0,41,54,64,70,68,56,80,75,OBC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,40,58,75,83,89,68,74,102,0,0,0,0,41,56,68,79,85,105,59,79,OBC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,33,47,48,43,67,50,65,67,0,0,0,0,36,52,57,56,63,56,63,96,OBC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,36,52,46,60,83,96,78,149,0,0,0,0,91,108,101,119,170,130,86,127,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,4,0,0,0,0,0,0,163,161,148,174,152,119,190,95,0,0,0,0,177,181,205,201,200,165,172,99,OBC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,4,0,0,0,0,0,0,5,14,6,21,29,45,44,54,0,0,0,0,57,86,82,85,106,79,121,86,OBC
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,5,HSS (VI-XII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,11,HSS (XI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,6,OBC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,11,HSS (XI-XII),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),1,Department of Education,Rural,4,54,60,270,234,203,200,17,0,0,0,0,0,0,0,268,225,201,178,16,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),1,Department of Education,Rural,4,71,62,109,88,86,91,8,0,0,0,0,0,0,0,131,82,80,84,5,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,1,PS (I-V),1,Department of Education,Rural,4,55,43,105,93,83,68,10,0,0,0,0,0,0,0,106,82,74,81,4,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,1,PS (I-V),1,Department of Education,Rural,4,15,16,114,81,71,68,11,0,0,0,0,0,0,0,93,73,56,55,7,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),1,Department of Education,Rural,4,84,89,168,111,114,93,2,0,0,0,0,0,0,0,156,131,121,111,3,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),1,Department of Education,Rural,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),1,Department of Education,Urban,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),1,Department of Education,Urban,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,4,29,50,74,54,73,54,0,0,0,0,0,0,0,0,131,94,126,140,1,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,4,16,14,11,9,16,26,0,0,0,0,0,0,0,0,18,8,10,27,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,4,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,4,25,17,18,7,20,14,13,0,0,0,0,0,0,0,19,16,13,10,9,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,4,36,30,24,14,10,13,1,0,0,0,0,0,0,0,15,22,15,16,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,4,38,32,13,8,12,10,0,0,0,0,0,0,0,0,26,16,10,12,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,4,5,13,8,6,5,4,2,0,0,0,0,0,0,0,6,8,3,11,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Urban,4,3,3,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,4,25,19,4,7,6,5,3,0,0,0,0,0,0,0,7,3,2,9,2,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,4,3,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),8,Unrecognized,Rural,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),92,Kendriya Vidyalaya / Central School,Urban,4,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,6,SS (I-X),1,Department of Education,Rural,4,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,3,5,5,7,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),1,Department of Education,Urban,4,1,0,2,1,4,0,0,0,0,0,0,0,0,0,1,5,2,3,2,2,4,5,2,2,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,4,67,54,22,25,26,29,33,23,32,32,23,21,0,0,21,15,18,25,20,19,33,33,36,18,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,4,5,2,2,2,0,1,1,1,0,0,0,0,0,0,3,0,5,0,1,0,1,2,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,4,5,1,3,5,8,5,11,6,9,5,2,0,0,0,6,5,4,6,12,10,10,8,1,2,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,4,0,0,10,9,15,13,36,36,41,27,29,28,0,0,10,13,17,23,29,30,21,33,24,20,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,4,7,10,11,17,11,9,14,16,11,12,4,1,0,0,7,9,7,11,10,10,12,9,6,7,0,0,OBC
